area,season_year,season,component,raw_value,month_count,grid_count,station_count
Northwest,1988,Spring,T90,4.494070923887759,3,32,46
Northwest,1988,Spring,W,5.240260205205901,3,32,53
Northwest,1988,Summer,D,78.01597009831511,3,32,55
Northwest,1988,Summer,P,13.592396117785432,3,33,59
Northwest,1988,Summer,T10,10.290401835646191,3,32,43
Northwest,1988,Summer,T90,6.549965766584363,3,32,43
Northwest,1988,Summer,W,5.712259188754679,3,32,54
Northwest,1988,Winter,D,72.33594884178912,3,32,56
Northwest,1988,Winter,P,3.2464002053769505,3,33,60
Northwest,1988,Winter,T10,16.47582625440182,3,32,46
Northwest,1988,Winter,T90,11.594809437036389,3,32,46
Northwest,1988,Winter,W,7.076985289687971,3,32,55
Northwest,1989,Autumn,D,92.72958052287048,3,32,42
Northwest,1989,Autumn,P,8.367945090375125,3,32,45
Northwest,1989,Autumn,T10,9.75060295704736,3,32,42
Northwest,1989,Autumn,T90,7.410273482557359,3,32,42
Northwest,1989,Autumn,W,3.7381518232067292,3,32,42
Northwest,1989,Spring,D,89.1000374874151,3,32,42
Northwest,1989,Spring,P,4.207949181131473,3,32,43
Northwest,1989,Spring,T10,10.477692528259299,3,32,42
Northwest,1989,Spring,T90,4.809868465149555,3,32,42
Northwest,1989,Spring,W,6.786049124260003,3,31,41
Northwest,1989,Summer,D,90.91480900514277,3,32,42
Northwest,1989,Summer,P,13.81822965706405,3,32,42
Northwest,1989,Summer,T10,11.655876621666886,3,31,41
Northwest,1989,Summer,T90,4.653265713738087,3,31,41
Northwest,1989,Summer,W,4.872546280172329,3,31,41
Northwest,1989,Winter,D,85.7022725394731,3,32,46
Northwest,1989,Winter,P,2.745183556809572,3,32,51
Northwest,1989,Winter,T10,5.468142382699361,3,32,46
Northwest,1989,Winter,T90,7.326897044917533,3,32,46
Northwest,1989,Winter,W,4.22054124343935,3,32,49
Northwest,1990,Autumn,D,91.49242071455824,3,32,42
Northwest,1990,Autumn,P,15.059707037425492,3,32,49
Northwest,1990,Autumn,T10,6.1566976402066595,3,32,43
Northwest,1990,Autumn,T90,10.735734825250352,3,32,43
Northwest,1990,Autumn,W,5.042449734556723,3,32,43
Northwest,1990,Spring,D,92.96062520663664,3,32,42
Northwest,1990,Spring,P,13.441572996318436,3,32,49
Northwest,1990,Spring,T10,7.611144606594851,3,32,43
Northwest,1990,Spring,T90,5.559470226647001,3,32,43
Northwest,1990,Spring,W,4.26904484639139,3,31,42
Northwest,1990,Summer,D,92.22652296059744,3,32,42
Northwest,1990,Summer,P,20.063062479231036,3,32,49
Northwest,1990,Summer,T10,7.316982132726327,3,32,43
Northwest,1990,Summer,T90,7.538983247512131,3,32,43
Northwest,1990,Summer,W,5.444139533525309,3,32,43
Northwest,1990,Winter,D,93.69472745267585,3,32,42
Northwest,1990,Winter,P,5.119450779414481,3,32,47
Northwest,1990,Winter,T10,3.9420563677233282,3,32,43
Northwest,1990,Winter,T90,19.760427364461027,3,32,43
Northwest,1990,Winter,W,5.170446809341641,3,32,43
Northwest,1991,Autumn,D,90.78337455832651,3,32,44
Northwest,1991,Autumn,P,5.642849300326618,3,32,48
Northwest,1991,Autumn,T10,4.834850815040314,3,32,43
Northwest,1991,Autumn,T90,6.306841703394846,3,32,43
Northwest,1991,Autumn,W,3.7821446278025497,3,32,43
Northwest,1991,Spring,D,90.47183103555112,3,32,44
Northwest,1991,Spring,P,6.434804784104103,3,32,49
Northwest,1991,Spring,T10,9.161438570004028,3,32,43
Northwest,1991,Spring,T90,6.897254033516332,3,32,43
Northwest,1991,Spring,W,3.8451770596833383,3,32,43
Northwest,1991,Summer,D,90.6276027969388,3,32,44
Northwest,1991,Summer,P,12.649705514938908,3,31,44
Northwest,1991,Summer,T10,11.438990620459142,3,30,41
Northwest,1991,Summer,T90,9.19077346565391,3,30,41
Northwest,1991,Summer,W,4.652314328375025,3,30,41
Northwest,1991,Winter,D,89.9590887548096,3,32,45
Northwest,1991,Winter,P,3.213409956528969,3,32,49
Northwest,1991,Winter,T10,7.040855754034155,3,32,44
Northwest,1991,Winter,T90,7.1513073414671,3,32,44
Northwest,1991,Winter,W,3.6956077381252954,3,32,44
Northwest,1992,Autumn,D,91.42764408258442,3,29,38
Northwest,1992,Autumn,P,5.560445634722716,3,32,49
Northwest,1992,Autumn,T10,17.41527866677951,3,32,43
Northwest,1992,Autumn,T90,5.930669158809021,3,32,43
Northwest,1992,Autumn,W,6.446438306401994,3,32,43
Northwest,1992,Spring,D,93.92005512550323,3,29,38
Northwest,1992,Spring,P,6.480794193384348,3,31,42
Northwest,1992,Spring,T10,7.575753254249598,3,30,40
Northwest,1992,Spring,T90,4.262677225206624,3,30,40
Northwest,1992,Spring,W,3.2936250975750156,3,30,40
Northwest,1992,Summer,D,92.67384960404384,3,29,38
Northwest,1992,Summer,P,15.072319714609634,3,32,46
Northwest,1992,Summer,T10,14.471697857325418,3,32,43
Northwest,1992,Summer,T90,5.335423072492202,3,32,43
Northwest,1992,Summer,W,3.5106365128124932,3,32,43
Northwest,1992,Winter,D,93.60144728423013,3,30,40
Northwest,1992,Winter,P,6.0881737687572945,3,30,42
Northwest,1992,Winter,T10,7.170645692218511,3,30,41
Northwest,1992,Winter,T90,10.73557138119581,3,30,41
Northwest,1992,Winter,W,3.3374452870799023,3,30,41
Northwest,1993,Autumn,D,85.19493839739938,3,29,38
Northwest,1993,Autumn,P,8.733784671295478,3,32,52
Northwest,1993,Autumn,T10,17.18456421102839,3,32,45
Northwest,1993,Autumn,T90,5.223357779655667,3,32,45
Northwest,1993,Autumn,W,4.487862172811476,3,32,46
Northwest,1993,Spring,D,88.43607959992666,3,29,38
Northwest,1993,Spring,P,11.49291403322745,3,32,48
Northwest,1993,Spring,T10,12.742071481282949,3,32,44
Northwest,1993,Spring,T90,8.835643650262192,3,32,44
Northwest,1993,Spring,W,6.183170311807448,3,32,45
Northwest,1993,Summer,D,86.81550899866302,3,29,38
Northwest,1993,Summer,P,18.543181720419707,3,32,51
Northwest,1993,Summer,T10,13.596793936246378,3,31,43
Northwest,1993,Summer,T90,2.6481390919582437,3,31,43
Northwest,1993,Summer,W,4.099676512162653,3,31,44
Northwest,1993,Winter,D,90.0566502011903,3,29,38
Northwest,1993,Winter,P,3.7177642169104836,3,32,45
Northwest,1993,Winter,T10,4.254062794001405,3,32,44
Northwest,1993,Winter,T90,13.6236467032508,3,32,44
Northwest,1993,Winter,W,4.163551845853116,3,32,44
Northwest,1994,Autumn,D,93.33350045412418,3,32,45
Northwest,1994,Autumn,P,5.784675301573043,3,32,52
Northwest,1994,Autumn,T10,12.009152832049297,3,32,44
Northwest,1994,Autumn,T90,12.204231522166245,3,32,44
Northwest,1994,Autumn,W,3.8000200509491164,3,32,47
Northwest,1994,Spring,D,88.80094211277753,3,32,45
Northwest,1994,Spring,P,9.574060864980451,3,32,52
Northwest,1994,Spring,T10,13.069054691611539,3,32,46
Northwest,1994,Spring,T90,7.211252915906537,3,32,46
Northwest,1994,Spring,W,5.784162822518668,3,32,49
Northwest,1994,Summer,D,91.06722128345086,3,32,45
Northwest,1994,Summer,P,14.939843005003167,3,32,64
Northwest,1994,Summer,T10,6.257118836335311,3,32,44
Northwest,1994,Summer,T90,10.120347357403952,3,32,44
Northwest,1994,Summer,W,4.097127741687629,3,32,49
Northwest,1994,Winter,D,86.5346629421042,3,32,45
Northwest,1994,Winter,P,6.48740724131773,3,32,50
Northwest,1994,Winter,T10,8.909782459049664,3,32,46
Northwest,1994,Winter,T90,5.048382686491533,3,32,46
Northwest,1994,Winter,W,5.123980099752672,3,32,47
Northwest,1995,Autumn,D,92.35101848920078,3,32,46
Northwest,1995,Autumn,P,7.863738916260715,3,32,52
Northwest,1995,Autumn,T10,7.049719917078998,3,32,44
Northwest,1995,Autumn,T90,8.872399485671059,3,32,44
Northwest,1995,Autumn,W,3.902221004751835,3,32,45
Northwest,1995,Spring,D,93.44880731470698,3,32,46
Northwest,1995,Spring,P,3.1539507809916874,3,32,51
Northwest,1995,Spring,T10,11.84018796048638,3,32,46
Northwest,1995,Spring,T90,6.285054491314618,3,32,46
Northwest,1995,Spring,W,5.577953763963596,3,32,47
Northwest,1995,Summer,D,92.89991290195388,3,32,46
Northwest,1995,Summer,P,9.840652211848864,3,32,62
Northwest,1995,Summer,T10,8.945558309939692,3,32,44
Northwest,1995,Summer,T90,8.189598681407498,3,32,44
Northwest,1995,Summer,W,3.67214796027174,3,32,53
Northwest,1995,Winter,D,93.99770172746007,3,32,46
Northwest,1995,Winter,P,3.6569878263169606,3,32,47
Northwest,1995,Winter,T10,8.037810214930685,3,32,47
Northwest,1995,Winter,T90,9.986416964442661,3,32,47
Northwest,1995,Winter,W,4.539815668374877,3,32,47
Northwest,1996,Autumn,D,93.74264079616408,3,32,46
Northwest,1996,Autumn,P,5.34172005527553,3,33,65
Northwest,1996,Autumn,T10,8.346831540724464,3,32,45
Northwest,1996,Autumn,T90,10.53191180262519,3,32,45
Northwest,1996,Autumn,W,4.2291040891305265,3,32,53
Northwest,1996,Spring,D,92.68810964688487,3,32,46
Northwest,1996,Spring,P,5.742525583330818,3,32,57
Northwest,1996,Spring,T10,15.298498591815836,3,32,46
Northwest,1996,Spring,T90,6.407460174870657,3,32,46
Northwest,1996,Spring,W,4.9196571176504476,3,32,49
Northwest,1996,Summer,D,93.21537522152447,3,32,46
Northwest,1996,Summer,P,14.813709054296133,3,32,64
Northwest,1996,Summer,T10,13.29939322283473,3,32,44
Northwest,1996,Summer,T90,8.179362951568775,3,32,44
Northwest,1996,Summer,W,4.583261092804139,3,32,54
Northwest,1996,Winter,D,92.16084407224525,3,32,46
Northwest,1996,Winter,P,4.2716872126314795,3,33,59
Northwest,1996,Winter,T10,10.114824569251438,3,32,47
Northwest,1996,Winter,T90,3.684932065023766,3,32,47
Northwest,1996,Winter,W,4.014079212740459,3,32,51
Northwest,1997,Autumn,D,109.573897149308,3,32,45
Northwest,1997,Autumn,P,1.95121094688091,3,32,53
Northwest,1997,Autumn,T10,13.071960354243197,3,31,42
Northwest,1997,Autumn,T90,10.33372916260638,3,31,42
Northwest,1997,Autumn,W,5.0996017367810085,3,31,42
Northwest,1997,Spring,D,100.16911429105896,3,32,45
Northwest,1997,Spring,P,3.310664256319989,3,32,59
Northwest,1997,Spring,T10,2.522300260456475,3,32,45
Northwest,1997,Spring,T90,19.135956842419645,3,32,45
Northwest,1997,Spring,W,4.390592613213529,3,32,46
Northwest,1997,Summer,D,104.87150572018349,3,32,45
Northwest,1997,Summer,P,9.678703776672807,3,32,59
Northwest,1997,Summer,T10,12.197096321844873,3,32,43
Northwest,1997,Summer,T90,13.47307136722756,3,32,43
Northwest,1997,Summer,W,7.538031971387475,3,32,43
Northwest,1997,Winter,D,94.92521105156472,3,32,48
Northwest,1997,Winter,P,3.1576268178559705,3,33,64
Northwest,1997,Winter,T10,6.962890467820334,3,32,47
Northwest,1997,Winter,T90,12.85907659766938,3,32,47
Northwest,1997,Winter,W,5.1909936098045515,3,32,54
Northwest,1998,Autumn,D,85.77085424708777,3,32,43
Northwest,1998,Autumn,P,5.516186017286498,3,31,42
Northwest,1998,Autumn,T10,6.507604395829734,3,29,40
Northwest,1998,Autumn,T90,18.5582276985609,3,29,40
Northwest,1998,Autumn,W,4.9195650888501925,3,29,40
Northwest,1998,Spring,D,102.79421962464473,3,32,43
Northwest,1998,Spring,P,13.240312058740406,3,32,48
Northwest,1998,Spring,T10,13.50676813358285,3,31,42
Northwest,1998,Spring,T90,10.364697405853567,3,31,42
Northwest,1998,Spring,W,5.716583638534526,3,31,42
Northwest,1998,Summer,D,94.28253693586623,3,32,43
Northwest,1998,Summer,P,12.717477815055199,3,32,45
Northwest,1998,Summer,T10,4.759531671487287,3,30,41
Northwest,1998,Summer,T90,9.650593204369027,3,30,41
Northwest,1998,Summer,W,3.4051497489821982,3,31,42
Northwest,1998,Winter,D,111.03529539446657,3,32,44
Northwest,1998,Winter,P,2.360584097178289,3,32,48
Northwest,1998,Winter,T10,10.428824023497215,3,31,42
Northwest,1998,Winter,T90,7.6253606778588106,3,31,42
Northwest,1998,Winter,W,3.4307228880486664,3,31,42
Northwest,1999,Autumn,T10,3.65946518153279,3,28,38
Northwest,1999,Autumn,T90,8.9723104580184,3,28,38
Northwest,1999,Autumn,W,3.9757611074711114,3,28,38
Northwest,1999,Spring,T10,11.799117308441618,3,28,38
Northwest,1999,Spring,T90,9.621439024462427,3,28,38
Northwest,1999,Spring,W,4.5675071202032935,3,28,38
Northwest,1999,Summer,T10,8.905086705772463,3,28,39
Northwest,1999,Summer,T90,15.749583050111982,3,28,39
Northwest,1999,Summer,W,6.510535528435987,3,28,38
Northwest,1999,Winter,T10,3.642738945526927,3,29,39
Northwest,1999,Winter,T90,16.50151429855036,3,29,39
Northwest,1999,Winter,W,4.295280022079235,3,29,39
Northwest,2000,Autumn,T10,13.736289471451604,3,28,38
Northwest,2000,Autumn,T90,6.215861628623507,3,28,38
Northwest,2000,Autumn,W,6.044854985118028,3,28,38
Northwest,2000,Spring,T10,3.863346328359898,3,28,38
Northwest,2000,Spring,T90,9.157524720534452,3,28,38
Northwest,2000,Spring,W,4.249194405904983,3,28,38
Northwest,2000,Summer,T10,6.893130189900962,3,28,38
Northwest,2000,Summer,T90,12.495780530853272,3,28,38
Northwest,2000,Summer,W,6.0928974373106195,3,28,38
Northwest,2000,Winter,T10,6.184198606317241,3,28,38
Northwest,2000,Winter,T90,7.399013973562227,3,28,38
Northwest,2000,Winter,W,4.688654066350612,3,28,39
Northwest,2001,Autumn,T10,4.689616097116413,3,28,38
Northwest,2001,Autumn,T90,11.166603194550655,3,28,38
Northwest,2001,Autumn,W,4.600160274466518,3,29,39
Northwest,2001,Spring,T10,6.617455248556795,3,28,38
Northwest,2001,Spring,T90,13.511681656014176,3,28,38
Northwest,2001,Spring,W,6.526019617281096,3,28,38
Northwest,2001,Summer,T10,5.805183119560883,3,28,38
Northwest,2001,Summer,T90,13.51148303960222,3,28,38
Northwest,2001,Summer,W,6.757000602244456,3,28,38
Northwest,2001,Winter,T10,6.00761195357056,3,28,38
Northwest,2001,Winter,T90,10.638826045824906,3,28,38
Northwest,2001,Winter,W,5.90951586393836,3,28,38
Northwest,2002,Autumn,P,4.872122747252511,3,29,38
Northwest,2002,Autumn,T10,6.48722787078012,3,28,38
Northwest,2002,Autumn,T90,11.410570590645966,3,28,38
Northwest,2002,Autumn,W,5.482393739607787,3,29,39
Northwest,2002,Spring,T10,7.382691258832776,3,28,38
Northwest,2002,Spring,T90,11.729739349699264,3,28,38
Northwest,2002,Spring,W,6.1415261878746215,3,29,39
Northwest,2002,Summer,T10,5.72739000721974,3,28,38
Northwest,2002,Summer,T90,15.531154741321473,3,28,38
Northwest,2002,Summer,W,7.536555668703863,3,29,39
Northwest,2002,Winter,T10,13.249185334691193,3,28,38
Northwest,2002,Winter,T90,16.53945197185303,3,28,38
Northwest,2002,Winter,W,5.311581160345946,3,29,39
Northwest,2003,Autumn,P,8.023825377082385,3,30,38
Northwest,2003,Autumn,T10,10.303711820406354,3,28,37
Northwest,2003,Autumn,T90,14.369247780142052,3,28,37
Northwest,2003,Autumn,W,6.688328320405877,3,30,39
Northwest,2003,Spring,P,7.2135811367438665,3,30,38
Northwest,2003,Spring,T10,11.532936857262106,3,28,37
Northwest,2003,Spring,T90,6.4052554260065095,3,28,37
Northwest,2003,Spring,W,6.73014886217566,3,30,39
Northwest,2003,Summer,P,10.932850257618831,3,30,38
Northwest,2003,Summer,T10,10.31484049378273,3,28,37
Northwest,2003,Summer,T90,8.020720369002802,3,28,37
Northwest,2003,Summer,W,5.4279579758262715,3,30,39
Northwest,2003,Winter,P,3.024280664512865,3,28,36
Northwest,2003,Winter,T10,16.26066536495295,3,28,37
Northwest,2003,Winter,T90,11.521514808158864,3,28,37
Northwest,2003,Winter,W,6.801182068989853,3,29,38
Northwest,2004,Autumn,D,75.80489336388023,3,29,37
Northwest,2004,Autumn,P,4.725214374317262,3,30,38
Northwest,2004,Autumn,T10,6.116041834040259,3,28,37
Northwest,2004,Autumn,T90,8.19738479360482,3,28,37
Northwest,2004,Autumn,W,5.969619852532802,3,30,39
Northwest,2004,Spring,D,67.04076098391592,3,29,37
Northwest,2004,Spring,P,6.161923353935585,3,30,38
Northwest,2004,Spring,T10,5.02470789606452,3,28,37
Northwest,2004,Spring,T90,16.038913293383498,3,28,37
Northwest,2004,Spring,W,6.532402401097592,3,30,39
Northwest,2004,Summer,D,71.42282717389809,3,29,37
Northwest,2004,Summer,P,12.259660317481647,3,30,38
Northwest,2004,Summer,T10,8.88049631714664,3,28,37
Northwest,2004,Summer,T90,10.655122465388326,3,28,37
Northwest,2004,Summer,W,8.972797335548146,3,30,39
Northwest,2004,Winter,D,62.65869479393376,3,29,37
Northwest,2004,Winter,P,1.9299315598351672,3,30,38
Northwest,2004,Winter,T10,6.057522213070304,3,28,37
Northwest,2004,Winter,T90,8.471874880880703,3,28,37
Northwest,2004,Winter,W,4.251906461413245,3,30,39
Northwest,2005,Autumn,T10,3.6767022431640144,3,28,37
Northwest,2005,Autumn,T90,8.222441147554827,3,28,37
Northwest,2005,Autumn,W,3.698830172155605,3,30,39
Northwest,2005,Spring,P,9.188115897056905,3,30,38
Northwest,2005,Spring,T10,7.013323993501499,3,28,37
Northwest,2005,Spring,T90,15.46069468272042,3,28,37
Northwest,2005,Spring,W,4.045773739421968,3,30,39
Northwest,2005,Summer,T10,8.482029008418772,3,28,37
Northwest,2005,Summer,T90,12.358184269522686,3,28,37
Northwest,2005,Summer,W,4.989759261177072,3,30,39
Northwest,2005,Winter,P,2.7528801630670983,3,30,38
Northwest,2005,Winter,T10,16.076226224767897,3,28,37
Northwest,2005,Winter,T90,8.418120774290102,3,28,37
Northwest,2005,Winter,W,5.403036950294755,3,30,39
Northwest,2006,Autumn,T10,3.746960334472122,3,28,37
Northwest,2006,Autumn,T90,23.86140488652777,3,28,37
Northwest,2006,Autumn,W,3.9724190777487007,3,30,39
Northwest,2006,Spring,T10,9.31343241213086,3,28,37
Northwest,2006,Spring,T90,13.794601848822005,3,28,37
Northwest,2006,Spring,W,5.546993003767142,3,30,39
Northwest,2006,Summer,T10,6.42357493886431,3,28,37
Northwest,2006,Summer,T90,13.93950178959326,3,28,37
Northwest,2006,Summer,W,5.918775514501419,3,30,39
Northwest,2006,Winter,T10,15.852406742399713,3,28,37
Northwest,2006,Winter,T90,5.865547513564347,3,28,37
Northwest,2006,Winter,W,4.756035093733986,3,30,39
Northwest,2007,Autumn,T10,6.05693303209577,3,28,37
Northwest,2007,Autumn,T90,9.421429110744032,3,28,37
Northwest,2007,Autumn,W,4.746744035176111,3,30,39
Northwest,2007,Spring,T10,5.542498609019641,3,28,37
Northwest,2007,Spring,T90,17.78909005276566,3,28,37
Northwest,2007,Spring,W,5.820292272803588,3,30,39
Northwest,2007,Summer,T10,6.866440100624199,3,28,37
Northwest,2007,Summer,T90,13.064328546743482,3,28,37
Northwest,2007,Summer,W,5.539914852975746,3,30,39
Northwest,2007,Winter,T10,2.385940730713656,3,28,37
Northwest,2007,Winter,T90,18.144646991567384,3,28,37
Northwest,2007,Winter,W,3.614073850491206,3,30,39
Northwest,2008,Autumn,T10,3.7223828683248654,3,28,37
Northwest,2008,Autumn,T90,12.612340213274237,3,28,37
Northwest,2008,Autumn,W,4.20948387544832,3,30,39
Northwest,2008,Spring,T10,5.4227529595799,3,28,37
Northwest,2008,Spring,T90,23.670798064872688,3,28,37
Northwest,2008,Spring,W,3.7928963904585182,3,30,39
Northwest,2008,Summer,T10,7.081204441973103,3,28,37
Northwest,2008,Summer,T90,16.79397094261329,3,28,37
Northwest,2008,Summer,W,5.44702752865287,3,30,39
Northwest,2008,Winter,T10,23.6531012581016,3,28,37
Northwest,2008,Winter,T90,4.410776856964248,3,28,37
Northwest,2008,Winter,W,3.209552993461157,3,30,39
Northwest,2009,Autumn,T10,12.303396763136767,3,28,37
Northwest,2009,Autumn,T90,9.73326951291904,3,28,37
Northwest,2009,Autumn,W,4.643739066067218,3,30,39
Northwest,2009,Spring,T10,4.402892096389379,3,28,37
Northwest,2009,Spring,T90,15.192069187548976,3,28,37
Northwest,2009,Spring,W,4.870399441703494,3,30,39
Northwest,2009,Summer,T10,8.356862618803396,3,28,37
Northwest,2009,Summer,T90,6.755536703227008,3,28,37
Northwest,2009,Summer,W,6.272637514793213,3,30,39
Northwest,2009,Winter,T10,4.342941759851581,3,28,37
Northwest,2009,Winter,T90,17.021226746410008,3,28,37
Northwest,2009,Winter,W,5.096658287552138,3,30,39
Northwest,2010,Autumn,T10,6.027125405557456,3,28,37
Northwest,2010,Autumn,T90,15.81684394073806,3,28,37
Northwest,2010,Autumn,W,5.7477636878838,3,30,39
Northwest,2010,Spring,T10,17.08684277565064,3,28,37
Northwest,2010,Spring,T90,6.6415673045773005,3,28,37
Northwest,2010,Spring,W,5.754078462477929,3,30,39
Northwest,2010,Summer,T10,6.3552636222523295,3,28,37
Northwest,2010,Summer,T90,17.25732737121866,3,28,37
Northwest,2010,Summer,W,5.707357250635,3,30,39
Northwest,2010,Winter,T10,11.432044542931166,3,28,37
Northwest,2010,Winter,T90,14.363138318966882,3,28,37
Northwest,2010,Winter,W,6.249555179761221,3,30,39
Northwest,2011,Autumn,T10,3.6036195807639015,3,28,37
Northwest,2011,Autumn,T90,11.914228550392139,3,28,37
Northwest,2011,Autumn,W,4.0380288755011575,3,30,39
Northwest,2011,Spring,T10,13.056579871477767,3,28,37
Northwest,2011,Spring,T90,13.635377928253723,3,28,37
Northwest,2011,Spring,W,5.205752908257554,3,30,39
Northwest,2011,Summer,T10,4.828547643545514,3,28,37
Northwest,2011,Summer,T90,18.02433878122071,3,28,37
Northwest,2011,Summer,W,6.0583459172132175,3,30,39
Northwest,2011,Winter,T10,22.63566008356821,3,28,37
Northwest,2011,Winter,T90,7.137477344063164,3,28,37
Northwest,2011,Winter,W,7.5642687718558195,3,30,39
Northwest,2012,Autumn,T10,9.91912340196476,3,28,36
Northwest,2012,Autumn,T90,6.3651110356685345,3,28,36
Northwest,2012,Autumn,W,5.224463264282003,3,30,38
Northwest,2012,Spring,T10,4.579731975190554,3,28,37
Northwest,2012,Spring,T90,10.244084717629946,3,28,37
Northwest,2012,Spring,W,4.532358197247443,3,30,39
Northwest,2012,Summer,T10,5.357598845589507,3,28,37
Northwest,2012,Summer,T90,12.93633117684623,3,28,37
Northwest,2012,Summer,W,4.154581361276387,3,30,39
Northwest,2012,Winter,T10,17.47709683581844,3,28,37
Northwest,2012,Winter,T90,2.919290339486306,3,28,37
Northwest,2012,Winter,W,3.4918142999828556,3,30,39
Northwest,2013,Autumn,T10,5.301890572129543,3,28,37
Northwest,2013,Autumn,T90,14.123351088106032,3,28,37
Northwest,2013,Autumn,W,5.355060243547759,3,30,38
Northwest,2013,Spring,T10,3.3565286679698763,3,28,37
Northwest,2013,Spring,T90,25.674068577013383,3,28,37
Northwest,2013,Spring,W,4.075268867557322,3,30,39
Northwest,2013,Summer,T10,9.476495215518064,3,28,37
Northwest,2013,Summer,T90,12.452134691100126,3,28,37
Northwest,2013,Summer,W,5.159462842904804,3,30,39
Northwest,2013,Winter,T10,13.863144454087996,3,28,36
Northwest,2013,Winter,T90,10.856396078010164,3,28,36
Northwest,2013,Winter,W,5.940505696686614,3,30,38
Northwest,2014,Autumn,T10,8.642595617239493,3,28,37
Northwest,2014,Autumn,T90,12.263163578664196,3,28,37
Northwest,2014,Autumn,W,5.733910859181443,3,30,39
Northwest,2014,Spring,T10,8.15737799424699,3,28,37
Northwest,2014,Spring,T90,13.881230527829091,3,28,37
Northwest,2014,Spring,W,5.425741053059948,3,30,39
Northwest,2014,Summer,T10,9.269747289498715,3,28,37
Northwest,2014,Summer,T90,13.052447492969156,3,28,37
Northwest,2014,Summer,W,6.570750737242354,3,30,39
Northwest,2014,Winter,T10,8.381975984667072,3,28,37
Northwest,2014,Winter,T90,13.477232361486275,3,28,37
Northwest,2014,Winter,W,5.521380522726884,3,30,38
Northwest,2015,Autumn,T10,9.304455267865782,3,28,37
Northwest,2015,Autumn,T90,12.392519623669045,3,28,37
Northwest,2015,Autumn,W,6.876418031455995,3,30,39
Northwest,2015,Summer,T10,8.721083652431014,3,28,37
Northwest,2015,Summer,T90,19.42969700206446,3,28,37
Northwest,2015,Summer,W,9.069057919075274,3,30,39
Northwest,2015,Winter,T10,7.3198563339439255,3,28,37
Northwest,2015,Winter,T90,13.449825960103434,3,28,37
Northwest,2015,Winter,W,6.134133447041232,3,30,39
Northwest,2016,Autumn,T10,10.975870980496646,3,28,37
Northwest,2016,Autumn,T90,17.87026690326755,3,28,37
Northwest,2016,Autumn,W,7.583276453547389,3,30,39
Northwest,2016,Spring,T10,4.55670322090529,3,28,37
Northwest,2016,Spring,T90,17.102417325555624,3,28,37
Northwest,2016,Spring,W,4.92327833095557,3,30,39
Northwest,2016,Summer,T10,6.25473317660618,3,28,37
Northwest,2016,Summer,T90,21.36190357323635,3,28,37
Northwest,2016,Summer,W,8.083705469757236,3,30,39
Northwest,2016,Winter,T10,9.642138433231485,3,28,37
Northwest,2016,Winter,T90,13.630664174265947,3,28,37
Northwest,2016,Winter,W,6.647409370600218,3,30,39
Northwest,2017,Autumn,T10,7.607071733004265,3,28,37
Northwest,2017,Autumn,T90,12.906599249541093,3,28,37
Northwest,2017,Autumn,W,7.365219577140515,3,30,39
Northwest,2017,Spring,T10,4.604851369531958,3,28,37
Northwest,2017,Spring,T90,13.283313825262226,3,28,37
Northwest,2017,Spring,W,5.611399157861142,3,30,39
Northwest,2017,Summer,T10,8.469533149507926,3,28,37
Northwest,2017,Summer,T90,18.68496786467396,3,28,37
Northwest,2017,Summer,W,7.397908321244042,3,30,39
Northwest,2017,Winter,T10,1.9095025893399595,3,28,37
Northwest,2017,Winter,T90,18.451070218129573,3,28,37
Northwest,2017,Winter,W,6.749609533728097,3,30,39
Northwest,2018,Autumn,T10,13.866332987596124,3,28,37
Northwest,2018,Autumn,T90,7.852260326049252,3,28,37
Northwest,2018,Autumn,W,8.769591114042917,3,30,39
Northwest,2018,Spring,T10,6.01188833210315,3,28,37
Northwest,2018,Spring,T90,26.260266412697202,3,28,37
Northwest,2018,Spring,W,7.647996414271481,3,30,39
Northwest,2018,Summer,T10,5.39772088827474,3,28,37
Northwest,2018,Summer,T90,17.449161701296518,3,28,37
Northwest,2018,Summer,W,8.00761535663053,3,30,39
Northwest,2018,Winter,T10,13.761425879683308,3,28,37
Northwest,2018,Winter,T90,8.918658182123652,3,28,37
Northwest,2018,Winter,W,6.278744290008259,3,30,39
Northwest,2019,Autumn,T10,7.465094310758182,3,28,37
Northwest,2019,Autumn,T90,18.56849725669862,3,28,37
Northwest,2019,Autumn,W,9.29146657407874,3,30,39
Northwest,2019,Spring,T10,4.535701205125189,3,28,37
Northwest,2019,Spring,T90,16.605576131943174,3,28,37
Northwest,2019,Spring,W,4.654943965722542,3,30,39
Northwest,2019,Summer,T10,6.442396037112108,3,28,37
Northwest,2019,Summer,T90,15.891851104487325,3,28,37
Northwest,2019,Summer,W,8.823326751967144,3,30,39
Northwest,2019,Winter,T10,15.212899181058626,3,28,37
Northwest,2019,Winter,T90,2.9366447260206603,3,28,37
Northwest,2019,Winter,W,6.179272620236094,3,30,39
Northwest,2020,Autumn,P,11.876067559631165,3,19,21
Northwest,2020,Autumn,T10,10.10212850520785,3,28,37
Northwest,2020,Autumn,T90,7.310166552724606,3,28,37
Northwest,2020,Autumn,W,6.1874155321967,3,30,39
Northwest,2020,Spring,P,11.753860133252468,3,19,21
Northwest,2020,Spring,T10,3.2751548270195463,3,28,37
Northwest,2020,Spring,T90,21.296832175721033,3,28,37
