province,season_year,season,component,raw_value,month_count,grid_count,station_count
Sichuan,2004,Winter,W,3.83038938231403,3,10,25
Sichuan,2005,Autumn,T10,6.687366801986921,3,9,24
Sichuan,2005,Autumn,T90,11.696659362889918,3,9,24
Sichuan,2005,Autumn,W,5.3238578492553374,3,10,26
Sichuan,2005,Spring,P,32.50809446963826,3,10,25
Sichuan,2005,Spring,T10,4.459581610603451,3,9,24
Sichuan,2005,Spring,T90,9.442675460985464,3,9,24
Sichuan,2005,Spring,W,4.271966384536046,3,10,26
Sichuan,2005,Summer,P,91.6118886124583,3,9,21
Sichuan,2005,Summer,T10,7.496716010149792,3,9,24
Sichuan,2005,Summer,T90,13.958669470636835,3,9,24
Sichuan,2005,Summer,W,5.393461624841812,3,10,25
Sichuan,2005,Winter,P,9.855766520665254,3,10,25
Sichuan,2005,Winter,T10,7.600429385780347,3,9,24
Sichuan,2005,Winter,T90,11.515265619221978,3,9,24
Sichuan,2005,Winter,W,5.938645152759899,3,10,25
Sichuan,2006,Autumn,T10,5.022899402223918,3,9,24
Sichuan,2006,Autumn,T90,14.042370678609245,3,9,24
Sichuan,2006,Autumn,W,5.069911102161403,3,10,26
Sichuan,2006,Spring,T10,10.320378602196316,3,9,24
Sichuan,2006,Spring,T90,11.607393020895065,3,9,24
Sichuan,2006,Spring,W,6.067150683946345,3,10,26
Sichuan,2006,Summer,T10,3.5387082878714193,3,9,24
Sichuan,2006,Summer,T90,29.417051341306443,3,9,24
Sichuan,2006,Summer,W,6.728010076630423,3,10,25
Sichuan,2006,Winter,T10,6.671372922774139,3,9,24
Sichuan,2006,Winter,T90,14.281905883073184,3,9,24
Sichuan,2006,Winter,W,5.726975363974506,3,10,26
Sichuan,2007,Autumn,T10,8.066770546014153,3,9,23
Sichuan,2007,Autumn,T90,13.894907879697096,3,9,23
Sichuan,2007,Autumn,W,4.54889284670555,3,10,25
Sichuan,2007,Spring,T10,6.802936865725756,3,9,23
Sichuan,2007,Spring,T90,19.64560622114969,3,9,23
Sichuan,2007,Spring,W,4.990287902758215,3,10,25
Sichuan,2007,Summer,P,77.64829597536668,3,2,5
Sichuan,2007,Summer,T10,6.901962390980717,3,9,23
Sichuan,2007,Summer,T90,11.857311055533925,3,9,23
Sichuan,2007,Summer,W,4.930893780887042,3,10,24
Sichuan,2007,Winter,T10,6.079334088975659,3,9,23
Sichuan,2007,Winter,T90,13.106613883289866,3,9,23
Sichuan,2007,Winter,W,3.066457737897885,3,10,25
Sichuan,2008,Autumn,P,48.84511992267704,3,1,2
Sichuan,2008,Autumn,T10,4.947305514036125,3,9,23
Sichuan,2008,Autumn,T90,13.748782313973246,3,9,23
Sichuan,2008,Autumn,W,2.879741598595082,3,10,25
Sichuan,2008,Spring,T10,4.533371513077846,3,9,23
Sichuan,2008,Spring,T90,10.541013337827591,3,9,23
Sichuan,2008,Spring,W,2.336926260976306,3,10,25
Sichuan,2008,Summer,P,65.04857032048818,3,3,6
Sichuan,2008,Summer,T10,8.921335083610993,3,9,23
Sichuan,2008,Summer,T90,7.4848960178179125,3,9,23
Sichuan,2008,Summer,W,3.8320545320994186,3,10,24
Sichuan,2008,Winter,T10,15.917522513187263,3,9,23
Sichuan,2008,Winter,T90,12.173932715661971,3,9,23
Sichuan,2008,Winter,W,5.695234553913115,3,10,25
Sichuan,2009,Autumn,T10,9.053302107603182,3,9,23
Sichuan,2009,Autumn,T90,18.87030546166722,3,9,23
Sichuan,2009,Autumn,W,4.702431798645823,3,10,25
Sichuan,2009,Spring,T10,4.682497545388604,3,9,23
Sichuan,2009,Spring,T90,16.000714764661012,3,9,23
Sichuan,2009,Spring,W,3.4571443034998226,3,10,25
Sichuan,2009,Summer,P,70.90907063847158,3,3,6
Sichuan,2009,Summer,T10,6.760057685723363,3,9,23
Sichuan,2009,Summer,T90,13.818603939855377,3,9,23
Sichuan,2009,Summer,W,4.37850973797665,3,10,24
Sichuan,2009,Winter,T10,3.5046971808442193,3,9,23
Sichuan,2009,Winter,T90,18.120230246571097,3,9,23
Sichuan,2009,Winter,W,3.5018942727940154,3,10,25
Sichuan,2010,Autumn,T10,5.480067339126904,3,9,23
Sichuan,2010,Autumn,T90,13.92346571917232,3,9,23
Sichuan,2010,Autumn,W,2.9752613503249616,3,10,25
Sichuan,2010,Spring,T10,8.454278789516906,3,9,23
Sichuan,2010,Spring,T90,13.527316357264203,3,9,23
Sichuan,2010,Spring,W,3.5514823289808746,3,10,25
Sichuan,2010,Summer,P,76.91330229598094,3,2,3
Sichuan,2010,Summer,T10,5.274180039925995,3,9,23
Sichuan,2010,Summer,T90,17.030941971585282,3,9,23
Sichuan,2010,Summer,W,2.513434274052528,3,10,24
Sichuan,2010,Winter,T10,3.9192280473710563,3,9,23
Sichuan,2010,Winter,T90,14.99425597698214,3,9,23
Sichuan,2010,Winter,W,3.1276609388438943,3,10,25
Sichuan,2011,Autumn,T10,7.098574405992295,3,9,23
Sichuan,2011,Autumn,T90,17.442065163385873,3,9,23
Sichuan,2011,Autumn,W,4.466531175105183,3,10,25
Sichuan,2011,Spring,T10,13.288868506214504,3,9,23
Sichuan,2011,Spring,T90,13.810818160858007,3,9,23
Sichuan,2011,Spring,W,3.4716442293517153,3,10,25
Sichuan,2011,Summer,T10,10.89549000088698,3,9,23
Sichuan,2011,Summer,T90,18.506539786647327,3,9,23
Sichuan,2011,Summer,W,5.350178273766339,3,10,24
Sichuan,2011,Winter,T10,11.82192184423691,3,9,23
Sichuan,2011,Winter,T90,9.556080902775962,3,9,23
Sichuan,2011,Winter,W,2.8882364217517953,3,10,25
Sichuan,2012,Autumn,T10,6.401510360892676,3,9,23
Sichuan,2012,Autumn,T90,7.913894487398061,3,9,23
Sichuan,2012,Autumn,W,3.959117763353196,3,10,25
Sichuan,2012,Spring,P,29.182206090892965,3,2,2
Sichuan,2012,Spring,T10,6.532482544498585,3,9,23
Sichuan,2012,Spring,T90,15.281082261799384,3,9,23
Sichuan,2012,Spring,W,2.9175262806901876,3,10,25
Sichuan,2012,Summer,P,62.65176710105604,3,4,9
Sichuan,2012,Summer,T10,4.707625188609232,3,9,23
Sichuan,2012,Summer,T90,12.824723478196567,3,9,23
Sichuan,2012,Summer,W,2.3548710313564154,3,10,24
Sichuan,2012,Winter,T10,6.782996076577359,3,9,23
Sichuan,2012,Winter,T90,8.465663621256157,3,9,23
Sichuan,2012,Winter,W,3.7400085140594563,3,10,25
Sichuan,2013,Autumn,T10,11.057053329176748,3,9,23
Sichuan,2013,Autumn,T90,12.578928604359254,3,9,23
Sichuan,2013,Autumn,W,8.359942055724028,3,10,22
Sichuan,2013,Spring,T10,5.334683772482083,3,9,23
Sichuan,2013,Spring,T90,20.868227954731392,3,9,23
Sichuan,2013,Spring,W,3.725884679966157,3,10,25
Sichuan,2013,Summer,T10,3.452422357172382,3,9,23
Sichuan,2013,Summer,T90,26.02278244977153,3,9,23
Sichuan,2013,Summer,W,8.76037579941753,3,10,24
Sichuan,2013,Winter,T10,5.741557754711049,3,9,23
Sichuan,2013,Winter,T90,18.315317363060316,3,9,23
Sichuan,2013,Winter,W,5.636187599564408,3,10,25
Sichuan,2014,Autumn,T10,3.5959589628699606,3,9,23
Sichuan,2014,Autumn,T90,15.030532984889767,3,9,23
Sichuan,2014,Autumn,W,7.694731373322177,3,10,24
Sichuan,2014,Spring,T10,3.662835995047488,3,9,23
Sichuan,2014,Spring,T90,17.737852656772507,3,9,23
Sichuan,2014,Spring,W,5.964958361411168,3,10,25
Sichuan,2014,Summer,P,88.41258201473215,3,3,6
Sichuan,2014,Summer,T10,7.260248479930476,3,9,23
Sichuan,2014,Summer,T90,15.307089826345502,3,9,23
Sichuan,2014,Summer,W,7.9082203781089575,3,10,24
Sichuan,2014,Winter,T10,10.636718458545786,3,9,23
Sichuan,2014,Winter,T90,14.633505184604454,3,9,23
Sichuan,2014,Winter,W,7.095121553887054,3,10,22
Sichuan,2015,Autumn,T10,3.0860193132085425,3,9,23
Sichuan,2015,Autumn,T90,19.342557553974732,3,9,23
Sichuan,2015,Autumn,W,7.795194188038166,3,10,25
Sichuan,2015,Summer,P,60.56443324987121,3,2,4
Sichuan,2015,Summer,T10,10.471041184202724,3,9,23
Sichuan,2015,Summer,T90,12.658868898013223,3,9,23
Sichuan,2015,Summer,W,7.360077111976538,3,10,24
Sichuan,2015,Winter,T10,5.047102642724379,3,9,23
Sichuan,2015,Winter,T90,16.11094363438613,3,9,23
Sichuan,2015,Winter,W,7.362007792597169,3,10,24
Sichuan,2016,Autumn,T10,5.2621091901026515,3,9,23
Sichuan,2016,Autumn,T90,20.974682590369397,3,9,23
Sichuan,2016,Autumn,W,8.732869014400288,3,10,24
Sichuan,2016,Spring,T10,5.789313182466643,3,9,23
Sichuan,2016,Spring,T90,15.621740724056991,3,9,23
Sichuan,2016,Spring,W,4.291940458501969,3,10,25
Sichuan,2016,Summer,T10,5.011466583477758,3,9,23
Sichuan,2016,Summer,T90,25.77695486525471,3,9,23
Sichuan,2016,Summer,W,8.83889909872967,3,10,24
Sichuan,2016,Winter,T10,9.869915029724387,3,9,23
Sichuan,2016,Winter,T90,11.858898897333994,3,9,23
Sichuan,2016,Winter,W,9.182710856446986,3,10,25
Sichuan,2017,Autumn,T10,4.8256720257393395,3,9,23
Sichuan,2017,Autumn,T90,18.926583510479833,3,9,23
Sichuan,2017,Autumn,W,6.898116789649844,3,10,25
Sichuan,2017,Spring,T10,6.051303059651836,3,9,23
Sichuan,2017,Spring,T90,9.934799057928803,3,9,23
Sichuan,2017,Spring,W,5.767358267067355,3,10,25
Sichuan,2017,Summer,P,97.53197366917637,3,2,2
Sichuan,2017,Summer,T10,5.975135946382184,3,9,23
Sichuan,2017,Summer,T90,20.616363495226654,3,9,23
Sichuan,2017,Summer,W,8.512580182579422,3,10,24
Sichuan,2017,Winter,T10,1.6889129603100599,3,9,23
Sichuan,2017,Winter,T90,21.001029423923324,3,9,23
Sichuan,2017,Winter,W,6.955322934451368,3,10,25
Sichuan,2018,Autumn,T10,10.738217214589573,3,9,23
Sichuan,2018,Autumn,T90,10.766609983468548,3,9,23
Sichuan,2018,Autumn,W,11.443941530521705,3,10,25
Sichuan,2018,Spring,T10,4.881358162673706,3,9,23
Sichuan,2018,Spring,T90,21.807653373098727,3,9,23
Sichuan,2018,Spring,W,9.443005625277246,3,10,25
Sichuan,2018,Summer,T10,3.4706246568799215,3,9,23
Sichuan,2018,Summer,T90,19.8715186487708,3,9,23
Sichuan,2018,Summer,W,12.21166165160364,3,10,24
Sichuan,2018,Winter,T10,7.491176852318737,3,9,23
Sichuan,2018,Winter,T90,17.20502092654097,3,9,23
Sichuan,2018,Winter,W,10.617173536305593,3,10,25
Sichuan,2019,Autumn,T10,6.375998588128886,3,9,23
Sichuan,2019,Autumn,T90,15.319901950527253,3,9,23
Sichuan,2019,Autumn,W,10.465686538180915,3,10,25
Sichuan,2019,Spring,T10,5.368093746552766,3,9,23
Sichuan,2019,Spring,T90,18.28767173076056,3,9,23
Sichuan,2019,Spring,W,8.040661854379918,3,10,25
Sichuan,2019,Summer,P,82.23985859394749,3,3,5
Sichuan,2019,Summer,T10,6.68215910104799,3,9,23
Sichuan,2019,Summer,T90,20.835207632452757,3,9,23
Sichuan,2019,Summer,W,11.689830743735383,3,10,24
Sichuan,2019,Winter,T10,5.566161440874324,3,9,23
Sichuan,2019,Winter,T90,14.934454712210524,3,9,23
Sichuan,2019,Winter,W,12.781490979326636,3,10,25
Sichuan,2020,Autumn,P,68.4665949368795,3,10,17
Sichuan,2020,Autumn,T10,4.082336559194445,3,9,22
Sichuan,2020,Autumn,T90,22.433314239452745,3,9,22
Sichuan,2020,Autumn,W,9.841847322487538,3,10,24
Sichuan,2020,Spring,P,51.055203654064734,3,10,17
Sichuan,2020,Spring,T10,9.175047314250913,3,9,22
Sichuan,2020,Spring,T90,16.959666393405914,3,9,22
Sichuan,2020,Spring,W,8.156922724765382,3,10,24
Sichuan,2020,Summer,P,173.30050897209688,3,10,19
Sichuan,2020,Summer,T10,5.822093605063986,3,9,22
Sichuan,2020,Summer,T90,21.301299626479423,3,9,22
Sichuan,2020,Summer,W,11.244178432843574,3,10,23
Sichuan,2020,Winter,P,12.99852830882198,3,10,15
Sichuan,2020,Winter,T10,6.014432364539361,3,9,23
Sichuan,2020,Winter,T90,16.130409097154445,3,9,23
Sichuan,2020,Winter,W,8.473034244077226,3,10,25
Sichuan,2021,Autumn,D,15.644364182835867,3,3,4
Sichuan,2021,Autumn,T10,7.829576361485735,3,9,23
Sichuan,2021,Autumn,T90,19.732121782578403,3,9,23
Sichuan,2021,Autumn,W,14.265814103402656,3,10,25
Sichuan,2021,Spring,D,17.62763731996277,3,3,4
Sichuan,2021,Spring,P,41.178658978407086,3,10,17
Sichuan,2021,Spring,T10,2.537781752542979,3,9,22
Sichuan,2021,Spring,T90,18.817792934941107,3,9,22
Sichuan,2021,Spring,W,8.74821998811752,3,10,24
Sichuan,2021,Summer,D,16.63600075139932,3,3,4
Sichuan,2021,Summer,P,195.52936598814676,3,10,19
Sichuan,2021,Summer,T10,5.388367617131948,3,9,22
Sichuan,2021,Summer,T90,20.535404760619972,3,9,22
Sichuan,2021,Summer,W,11.850799431101962,3,10,23
Sichuan,2021,Winter,D,22.365155055828392,3,5,8
Sichuan,2021,Winter,P,13.306311088766558,3,10,15
Sichuan,2021,Winter,T10,6.874768530323983,3,9,22
Sichuan,2021,Winter,T90,21.62775652116713,3,9,22
Sichuan,2021,Winter,W,13.056542669487273,3,10,24
Sichuan,2022,Autumn,D,20.809636944263108,3,3,4
Sichuan,2022,Autumn,P,74.02257971824444,3,10,25
Sichuan,2022,Autumn,T10,7.2130046098670375,3,9,23
Sichuan,2022,Autumn,T90,23.228821131283322,3,9,23
Sichuan,2022,Autumn,W,18.159842282677527,3,10,25
Sichuan,2022,Spring,D,17.313818659981383,3,3,4
Sichuan,2022,Spring,P,67.19107385179264,3,10,20
Sichuan,2022,Spring,T10,9.124098044315582,3,9,23
Sichuan,2022,Spring,T90,23.89175733374701,3,9,23
Sichuan,2022,Spring,W,16.44279387119362,3,10,25
Sichuan,2022,Summer,D,19.061727802122245,3,3,4
Sichuan,2022,Summer,P,119.64535480645333,3,10,25
Sichuan,2022,Summer,T10,4.03962157736503,3,9,23
Sichuan,2022,Summer,T90,40.20881974253192,3,9,23
Sichuan,2022,Summer,W,20.99213257346731,3,10,24
Sichuan,2022,Winter,D,15.565909517840524,3,3,4
Sichuan,2022,Winter,T10,8.4569512571871,3,9,23
Sichuan,2022,Winter,T90,15.06109295720264,3,9,23
Sichuan,2022,Winter,W,18.292395609316365,3,10,25
Sichuan,2023,Autumn,D,42.449322324038,3,10,17
Sichuan,2023,Autumn,P,62.011546698640366,3,10,23
Sichuan,2023,Autumn,T10,3.7001186830786934,3,9,22
Sichuan,2023,Autumn,T90,24.54801756750452,3,9,22
Sichuan,2023,Autumn,W,20.094783922686876,3,10,24
Sichuan,2023,Spring,D,36.52884773689423,3,10,17
Sichuan,2023,Spring,P,48.652784753183745,3,10,23
Sichuan,2023,Spring,T10,4.888111700807657,3,9,22
Sichuan,2023,Spring,T90,24.459732638728337,3,9,22
Sichuan,2023,Spring,W,19.928340782404415,3,10,24
Sichuan,2023,Summer,D,39.48908503046612,3,10,17
Sichuan,2023,Summer,P,124.8001720354905,3,10,23
Sichuan,2023,Summer,T10,5.752876664546818,3,9,22
Sichuan,2023,Summer,T90,24.897588379461496,3,9,22
Sichuan,2023,Summer,W,19.661740049704978,3,10,23
Sichuan,2023,Winter,D,33.56861044332235,3,10,17
Sichuan,2023,Winter,P,9.49893379523406,3,9,23
Sichuan,2023,Winter,T10,6.2009500936055515,3,9,23
Sichuan,2023,Winter,T90,20.181380039810694,3,9,23
Sichuan,2023,Winter,W,19.58041826165263,3,10,25
Sichuan,2024,Autumn,D,38.807716815377745,3,6,8
Sichuan,2024,Autumn,P,72.10592914712332,3,9,18
Sichuan,2024,Autumn,T10,2.47213726634385,3,9,22
Sichuan,2024,Autumn,T90,37.19560563473264,3,9,22
Sichuan,2024,Autumn,W,19.263425579715527,3,10,24
Sichuan,2024,Spring,D,46.58687516833479,3,6,8
Sichuan,2024,Spring,P,44.45943444374884,3,10,20
Sichuan,2024,Spring,T10,2.6314136889011865,3,9,23
Sichuan,2024,Spring,T90,26.452261405158016,3,9,23
Sichuan,2024,Spring,W,18.504156325140844,3,10,25
Sichuan,2024,Summer,D,42.69729599185627,3,6,8
Sichuan,2024,Summer,P,111.14161123115817,3,6,8
Sichuan,2024,Summer,T10,2.502399591237225,3,9,23
Sichuan,2024,Summer,T90,30.439930373706932,3,9,23
Sichuan,2024,Summer,W,20.059040558615497,3,10,24
Sichuan,2024,Winter,D,47.73085713929496,3,7,13
Sichuan,2024,Winter,P,11.463881581962617,3,10,22
Sichuan,2024,Winter,T10,5.709495609124379,3,9,23
Sichuan,2024,Winter,T90,25.156814796036198,3,9,23
Sichuan,2024,Winter,W,23.137060933927227,3,10,24
Sichuan,2025,Spring,P,39.59904506107272,3,8,10
Sichuan,2025,Spring,T10,8.509476779281188,3,9,23
Sichuan,2025,Spring,T90,21.614592613329304,3,9,23
Sichuan,2025,Spring,W,17.82406914003566,3,10,25
Sichuan,2025,Summer,P,90.89549431911244,3,8,10
Sichuan,2025,Summer,T10,3.01943057798373,3,9,23
Sichuan,2025,Summer,T90,35.63751601221113,3,9,23
Sichuan,2025,Summer,W,19.39614823613399,3,10,24
Sichuan,2025,Winter,P,12.078447813020333,3,9,14
Sichuan,2025,Winter,T10,3.857503836732874,3,9,23
Sichuan,2025,Winter,T90,20.490604490874013,3,9,23
Sichuan,2025,Winter,W,21.75649644904709,3,10,25
Tianjin,1981,Autumn,P,10.35,3,1,1
Tianjin,1981,Autumn,T10,18.637992831541222,3,1,1
Tianjin,1981,Autumn,T90,4.982078853046596,3,1,1
Tianjin,1981,Autumn,W,13.362642795345797,3,2,2
Tianjin,1981,Spring,P,8.666666666666666,3,1,1
Tianjin,1981,Spring,T10,5.3942652329749095,3,1,1
Tianjin,1981,Spring,T90,14.13978494623656,3,1,1
Tianjin,1981,Spring,W,14.967909670356834,3,2,2
Tianjin,1981,Summer,P,105.83333333333333,3,1,1
Tianjin,1981,Summer,T10,11.379928315412187,3,1,1
Tianjin,1981,Summer,T90,12.52688172043011,3,1,1
Tianjin,1981,Summer,W,21.93100358422939,3,2,2
Tianjin,1982,Autumn,D,44.333333333333336,3,1,1
Tianjin,1982,Autumn,P,8.016666666666664,3,2,2
Tianjin,1982,Autumn,T10,4.372759856630824,3,1,1
Tianjin,1982,Autumn,T90,14.641577060931901,3,1,1
Tianjin,1982,Autumn,W,4.444444444444445,3,1,1
Tianjin,1982,Spring,D,36.333333333333336,3,1,1
Tianjin,1982,Spring,P,4.45,3,2,2
Tianjin,1982,Spring,T10,4.336917562724015,3,1,1
Tianjin,1982,Spring,T90,13.584229390681003,3,1,1
Tianjin,1982,Spring,W,2.150537634408602,3,1,1
Tianjin,1982,Summer,D,40.333333333333336,3,1,1
Tianjin,1982,Summer,P,51.4,3,1,1
Tianjin,1982,Summer,T10,10.3584229390681,3,1,1
Tianjin,1982,Summer,T90,4.354838709677419,3,1,1
Tianjin,1982,Summer,W,3.4920634920634925,3,1,1
Tianjin,1982,Winter,D,32.333333333333336,3,1,1
Tianjin,1982,Winter,T10,8.659754224270353,3,1,1
Tianjin,1982,Winter,T90,4.8963133640553,3,1,1
Tianjin,1982,Winter,W,2.725250278086763,3,1,1
Tianjin,1983,Autumn,D,57.0,3,1,1
Tianjin,1983,Autumn,P,14.850000000000001,3,2,2
Tianjin,1983,Autumn,T10,4.336917562724014,3,1,1
Tianjin,1983,Autumn,T90,7.741935483870968,3,1,1
Tianjin,1983,Autumn,W,5.519713261648746,3,1,1
Tianjin,1983,Spring,D,51.0,3,1,1
Tianjin,1983,Spring,P,32.15,3,2,2
Tianjin,1983,Spring,T10,7.6164874551971335,3,1,1
Tianjin,1983,Spring,T90,9.265232974910395,3,1,1
Tianjin,1983,Spring,W,4.126984126984127,3,1,1
Tianjin,1983,Summer,D,54.0,3,1,1
Tianjin,1983,Summer,P,37.28333333333333,3,2,2
Tianjin,1983,Summer,T10,4.89247311827957,3,1,1
Tianjin,1983,Summer,T90,11.415770609318997,3,1,1
Tianjin,1983,Summer,W,14.590930341280973,3,1,1
Tianjin,1983,Winter,D,48.0,3,1,1
Tianjin,1983,Winter,P,0.6333333333333315,3,2,2
Tianjin,1983,Winter,T10,11.981566820276498,3,1,1
Tianjin,1983,Winter,T90,5.913978494623656,3,1,1
Tianjin,1983,Winter,W,3.993855606758833,3,1,1
Tianjin,1984,Autumn,D,65.66666666666667,3,1,1
Tianjin,1984,Autumn,P,10.116666666666667,3,2,2
Tianjin,1984,Autumn,T10,3.315412186379928,3,1,1
Tianjin,1984,Autumn,T90,11.487455197132618,3,1,1
Tianjin,1984,Autumn,W,4.708710246344656,3,2,2
Tianjin,1984,Spring,D,61.666666666666664,3,1,1
Tianjin,1984,Spring,P,17.05,3,2,2
Tianjin,1984,Spring,T10,14.71326164874552,3,1,1
Tianjin,1984,Spring,T90,2.150537634408602,3,1,1
Tianjin,1984,Spring,W,2.898550724637681,3,1,1
Tianjin,1984,Summer,D,63.666666666666664,3,1,1
Tianjin,1984,Summer,P,98.19999999999999,3,2,2
Tianjin,1984,Summer,T10,8.172043010752688,3,1,1
Tianjin,1984,Summer,T90,6.505376344086023,3,1,1
Tianjin,1984,Summer,W,4.62818932664655,3,2,2
Tianjin,1984,Winter,D,59.666666666666664,3,1,1
Tianjin,1984,Winter,P,0.18333333333333335,3,2,2
Tianjin,1984,Winter,T10,13.348164627363738,3,1,1
Tianjin,1984,Winter,T90,8.602150537634408,3,1,1
Tianjin,1984,Winter,W,5.549711703288142,3,2,2
Tianjin,1985,Autumn,D,32.91666666666667,3,2,2
Tianjin,1985,Autumn,P,15.15,3,2,2
Tianjin,1985,Autumn,T10,9.982078853046595,3,1,1
Tianjin,1985,Autumn,T90,3.261648745519713,3,1,1
Tianjin,1985,Autumn,W,6.666666666666667,3,1,1
Tianjin,1985,Spring,D,40.166666666666664,3,2,2
Tianjin,1985,Spring,P,7.3,3,2,2
Tianjin,1985,Spring,T10,15.645161290322582,3,1,1
Tianjin,1985,Spring,T90,1.6308243727598566,3,1,1
Tianjin,1985,Spring,W,0.7936507936507936,3,2,2
Tianjin,1985,Summer,D,36.541666666666664,3,2,2
Tianjin,1985,Summer,P,58.63333333333333,3,2,2
Tianjin,1985,Summer,T10,7.078853046594983,3,1,1
Tianjin,1985,Summer,T90,4.301075268817204,3,1,1
Tianjin,1985,Summer,W,8.093744169012988,3,2,2
Tianjin,1985,Winter,D,43.791666666666664,3,2,2
Tianjin,1985,Winter,P,4.983333333333334,3,2,2
Tianjin,1985,Winter,T10,25.403225806451616,3,1,1
Tianjin,1985,Winter,T90,10.906298003072196,3,1,1
Tianjin,1985,Winter,W,6.510719294730515,3,2,2
Tianjin,1986,Autumn,D,33.833333333333336,3,2,2
Tianjin,1986,Autumn,P,6.216666666666666,3,2,2
Tianjin,1986,Autumn,T10,14.157706093189963,3,1,1
Tianjin,1986,Autumn,T90,2.741935483870968,3,1,1
Tianjin,1986,Autumn,W,7.085369827305311,3,2,2
Tianjin,1986,Spring,D,31.833333333333332,3,2,2
Tianjin,1986,Spring,P,12.333333333333334,3,2,2
Tianjin,1986,Spring,T10,6.523297491039426,3,1,1
Tianjin,1986,Spring,T90,7.6164874551971335,3,1,1
Tianjin,1986,Spring,W,9.786901270772239,3,2,2
Tianjin,1986,Summer,D,32.833333333333336,3,2,2
Tianjin,1986,Summer,P,60.81666666666666,3,2,2
Tianjin,1986,Summer,T10,8.118279569892472,3,1,1
Tianjin,1986,Summer,T90,6.021505376344085,3,1,1
Tianjin,1986,Summer,W,6.778972520908003,3,2,2
Tianjin,1986,Winter,D,30.833333333333332,3,2,2
Tianjin,1986,Winter,P,1.5833333333333333,3,2,2
Tianjin,1986,Winter,T10,16.22503840245776,3,1,1
Tianjin,1986,Winter,T90,4.8963133640553,3,1,1
Tianjin,1986,Winter,W,6.738933109900851,3,2,2
Tianjin,1987,Autumn,D,25.75,3,2,2
Tianjin,1987,Autumn,P,10.083333333333334,3,2,2
Tianjin,1987,Autumn,T10,9.89247311827957,3,1,1
Tianjin,1987,Autumn,T90,16.379928315412187,3,1,1
Tianjin,1987,Autumn,W,4.091141833077317,3,1,1
Tianjin,1987,Spring,D,31.0,3,2,2
Tianjin,1987,Spring,P,21.78333333333333,3,2,2
Tianjin,1987,Spring,T10,14.6415770609319,3,1,1
Tianjin,1987,Spring,T90,3.2974910394265233,3,1,1
Tianjin,1987,Spring,W,5.085125448028674,3,2,2
Tianjin,1987,Summer,D,28.375,3,2,2
Tianjin,1987,Summer,P,41.38333333333333,3,2,2
Tianjin,1987,Summer,T10,6.021505376344085,3,1,1
Tianjin,1987,Summer,T90,7.580645161290323,3,1,1
Tianjin,1987,Summer,W,5.7861929250428545,3,1,1
Tianjin,1987,Winter,D,33.625,3,2,2
Tianjin,1987,Winter,P,2.6333333333333333,3,2,2
Tianjin,1987,Winter,T10,14.439324116743473,3,1,1
Tianjin,1987,Winter,T90,12.231182795698926,3,1,1
Tianjin,1987,Winter,W,1.075268817204301,3,1,1
Tianjin,1988,Autumn,D,43.166666666666664,3,2,2
Tianjin,1988,Autumn,P,18.76666666666667,3,2,2
Tianjin,1988,Autumn,T10,2.21387961933012,3,1,2
Tianjin,1988,Autumn,T90,10.263564454331975,3,1,2
Tianjin,1988,Autumn,W,3.343529847979236,3,2,2
Tianjin,1988,Spring,D,31.666666666666668,3,2,2
Tianjin,1988,Spring,P,8.666666666666666,3,2,2
Tianjin,1988,Spring,T10,18.883797653958943,3,1,2
Tianjin,1988,Spring,T90,6.064679048550016,3,1,2
Tianjin,1988,Spring,W,6.029909776294648,3,2,3
Tianjin,1988,Summer,D,37.416666666666664,3,2,2
Tianjin,1988,Summer,P,64.60000000000001,3,2,2
Tianjin,1988,Summer,T10,11.593603529087401,3,1,1
Tianjin,1988,Summer,T90,5.811276537082989,3,1,1
Tianjin,1988,Summer,W,6.416459884201818,3,2,2
Tianjin,1988,Winter,D,25.916666666666668,3,2,2
Tianjin,1988,Winter,P,1.55,3,2,2
Tianjin,1988,Winter,T10,8.265356569027315,3,1,1
Tianjin,1988,Winter,T90,13.728216536892845,3,1,1
Tianjin,1988,Winter,W,4.697194413545915,3,2,2
Tianjin,1989,Autumn,D,97.33333333333333,3,1,1
Tianjin,1989,Autumn,P,7.566666666666666,3,2,2
Tianjin,1989,Autumn,T10,9.408602150537634,3,1,2
Tianjin,1989,Autumn,T90,6.881720430107527,3,1,2
Tianjin,1989,Autumn,W,8.88888888888889,3,1,2
Tianjin,1989,Spring,D,80.33333333333333,3,1,1
Tianjin,1989,Spring,P,5.483333333333333,3,2,2
Tianjin,1989,Spring,T10,2.543522785458269,3,1,2
Tianjin,1989,Spring,T90,7.34062980030722,3,1,2
Tianjin,1989,Spring,W,5.317460317460317,3,1,2
Tianjin,1989,Summer,D,88.83333333333333,3,1,1
Tianjin,1989,Summer,P,32.38333333333333,3,2,2
Tianjin,1989,Summer,T10,9.655913978494624,3,1,1
Tianjin,1989,Summer,T90,4.521505376344086,3,1,1
Tianjin,1989,Summer,W,3.686379928315412,3,1,2
Tianjin,1989,Winter,D,64.5,3,1,1
Tianjin,1989,Winter,P,0.9333333333333332,3,2,2
Tianjin,1989,Winter,T10,0.8064516129032256,3,1,2
Tianjin,1989,Winter,T90,11.518817204301074,3,1,2
Tianjin,1989,Winter,W,7.208141321044548,3,1,2
Tianjin,1990,Autumn,D,48.0,3,1,1
